Macrophage
Epithelial cell
Macrophage
Epithelial cell
B cell
T cell
Macrophage
T cell
Epithelial cell
Epithelial cell
T cell
B cell
B cell
Macrophage
Macrophage
T cell
B cell
Epithelial cell
Macrophage
Macrophage
Fibroblast
B cell
B cell
T cell
Epithelial cell
Macrophage
T cell
T cell
Macrophage
T cell
T cell
Endothelial cell
B cell
Macrophage
Endothelial cell
T cell
Epithelial cell
B cell
B cell
Macrophage
Macrophage
T cell
Macrophage
T cell
Macrophage
T cell
T cell
T cell
T cell
Epithelial cell
Macrophage
B cell
Macrophage
Epithelial cell
Macrophage
T cell
Epithelial cell
Endothelial cell
Macrophage
Fibroblast
Macrophage
T cell
Epithelial cell
T cell
B cell
T cell
B cell
Epithelial cell
B cell
Epithelial cell
Fibroblast
Macrophage
T cell
T cell
Macrophage
Epithelial cell
T cell
B cell
T cell
Epithelial cell
T cell
T cell
Macrophage
T cell
T cell
B cell
B cell
Epithelial cell
T cell
B cell
Epithelial cell
Epithelial cell
B cell
Epithelial cell
T cell
Epithelial cell
Fibroblast
Epithelial cell
Macrophage
Macrophage
T cell
T cell
Epithelial cell
T cell
T cell
T cell
Macrophage
Macrophage
Macrophage
Endothelial cell
Epithelial cell
Macrophage
Macrophage
Mast cell
B cell
T cell
Endothelial cell
Mast cell
Epithelial cell
Epithelial cell
Macrophage
T cell
T cell
B cell
T cell
Macrophage
B cell
Fibroblast
Macrophage
Epithelial cell
Mast cell
Epithelial cell
T cell
Epithelial cell
Epithelial cell
T cell
Epithelial cell
Epithelial cell
T cell
Epithelial cell
T cell
B cell
Epithelial cell
Epithelial cell
Epithelial cell
B cell
T cell
T cell
Macrophage
Macrophage
Epithelial cell
Epithelial cell
B cell
T cell
Epithelial cell
T cell
Epithelial cell
B cell
T cell
T cell
Macrophage
Fibroblast
T cell
Epithelial cell
T cell
Macrophage
Macrophage
Epithelial cell
Macrophage
Endothelial cell
Epithelial cell
T cell
B cell
Epithelial cell
Epithelial cell
Epithelial cell
Endothelial cell
B cell
B cell
T cell
Epithelial cell
T cell
Macrophage
Macrophage
Macrophage
Macrophage
B cell
Epithelial cell
Macrophage
Epithelial cell
Macrophage
T cell
B cell
T cell
B cell
T cell
Epithelial cell
T cell
Macrophage
T cell
Epithelial cell
T cell
Macrophage
Epithelial cell
T cell
B cell
T cell
B cell
Macrophage
Epithelial cell
Endothelial cell
T cell
T cell
B cell
Epithelial cell
Macrophage
T cell
T cell
Macrophage
Fibroblast
Fibroblast
Macrophage
T cell
Macrophage
T cell
T cell
B cell
Epithelial cell
Macrophage
Macrophage
Endothelial cell
Fibroblast
T cell
T cell
Fibroblast
Macrophage
Macrophage
T cell
Endothelial cell
Endothelial cell
Epithelial cell
T cell
Fibroblast
Epithelial cell
Epithelial cell
Endothelial cell
Fibroblast
T cell
Epithelial cell
T cell
Mast cell
Macrophage
Epithelial cell
T cell
T cell
T cell
Macrophage
T cell
T cell
Epithelial cell
Epithelial cell
Macrophage
Epithelial cell
Epithelial cell
T cell
T cell
Epithelial cell
T cell
Epithelial cell
Epithelial cell
Macrophage
Endothelial cell
Macrophage
Macrophage
Epithelial cell
Epithelial cell
B cell
Epithelial cell
T cell
B cell
Macrophage
B cell
Macrophage
T cell
Epithelial cell
Macrophage
Epithelial cell
Epithelial cell
T cell
T cell
Fibroblast
T cell
T cell
T cell
Macrophage
Epithelial cell
Epithelial cell
B cell
Fibroblast
Macrophage
T cell
Epithelial cell
T cell
T cell
Mast cell
Epithelial cell
Epithelial cell
T cell
Mast cell
Fibroblast
T cell
Macrophage
Macrophage
T cell
Fibroblast
B cell
Epithelial cell
Fibroblast
Epithelial cell
Macrophage
Macrophage
Epithelial cell
T cell
T cell
Epithelial cell
Epithelial cell
Endothelial cell
B cell
T cell
Macrophage
T cell
T cell
Epithelial cell
Macrophage
Fibroblast
Fibroblast
Endothelial cell
Macrophage
T cell
Macrophage
Macrophage
Macrophage
Epithelial cell
Epithelial cell
Fibroblast
Macrophage
Fibroblast
Macrophage
Epithelial cell
Macrophage
T cell
Mast cell
Macrophage
B cell
Epithelial cell
B cell
T cell
Macrophage
T cell
Epithelial cell
T cell
Epithelial cell
Macrophage
B cell
Macrophage
Macrophage
T cell
Macrophage
T cell
T cell
Macrophage
T cell
Macrophage
Epithelial cell
Epithelial cell
Macrophage
T cell
Epithelial cell
Epithelial cell
T cell
T cell
Macrophage
T cell
Macrophage
Fibroblast
Macrophage
B cell
T cell
Epithelial cell
Fibroblast
B cell
T cell
Endothelial cell
Epithelial cell
Epithelial cell
T cell
T cell
Epithelial cell
Endothelial cell
B cell
Macrophage
Macrophage
Epithelial cell
Epithelial cell
Epithelial cell
T cell
Epithelial cell
B cell
T cell
Macrophage
T cell
Epithelial cell
Fibroblast
Endothelial cell
Macrophage
T cell
T cell
Epithelial cell
Epithelial cell
T cell
Macrophage
Macrophage
T cell
Mast cell
Endothelial cell
Epithelial cell
B cell
Epithelial cell
B cell
T cell
B cell
B cell
Endothelial cell
T cell
T cell
Macrophage
T cell
Macrophage
Epithelial cell
T cell
Epithelial cell
T cell
Macrophage
Endothelial cell
Epithelial cell
B cell
B cell
T cell
Endothelial cell
Macrophage
T cell
T cell
Epithelial cell
Epithelial cell
Epithelial cell
T cell
Macrophage
T cell
Fibroblast
T cell
Fibroblast
Epithelial cell
Macrophage
B cell
Macrophage
Macrophage
Fibroblast
B cell
T cell
Mast cell
Epithelial cell
Fibroblast
T cell
Endothelial cell
Epithelial cell
Epithelial cell
T cell
Endothelial cell
T cell
T cell
T cell
T cell
T cell
B cell
T cell
Epithelial cell
Macrophage
T cell
T cell
T cell
T cell
Endothelial cell
T cell
Endothelial cell
T cell
T cell
Epithelial cell
Epithelial cell
T cell
T cell
Macrophage
T cell
Fibroblast
B cell
Endothelial cell
Epithelial cell
T cell
T cell
Macrophage
Macrophage
Epithelial cell
T cell
Macrophage
Epithelial cell
Macrophage
T cell
Macrophage
Macrophage
Macrophage
Epithelial cell
Epithelial cell
T cell
B cell
T cell
Macrophage
T cell
T cell
T cell
Epithelial cell
Epithelial cell
B cell
Epithelial cell
Epithelial cell
Macrophage
B cell
Mast cell
Endothelial cell
T cell
Epithelial cell
T cell
T cell
Macrophage
T cell
Endothelial cell
Mast cell
Macrophage
T cell
Epithelial cell
Epithelial cell
T cell
T cell
T cell
T cell
T cell
T cell
Epithelial cell
Macrophage
Macrophage
Macrophage
Fibroblast
Macrophage
Mast cell
T cell
Fibroblast
Macrophage
T cell
Fibroblast
T cell
T cell
T cell
Epithelial cell
Fibroblast
T cell
Macrophage
Macrophage
Macrophage
T cell
Epithelial cell
T cell
T cell
B cell
Epithelial cell
Mast cell
T cell
B cell
B cell
Epithelial cell
Epithelial cell
Epithelial cell
B cell
Epithelial cell
B cell
T cell
Endothelial cell
Endothelial cell
Epithelial cell
Macrophage
Epithelial cell
Fibroblast
Fibroblast
Epithelial cell
Epithelial cell
T cell
Epithelial cell
Macrophage
B cell
Epithelial cell
Fibroblast
Epithelial cell
Macrophage
T cell
T cell
B cell
Epithelial cell
Mast cell
T cell
T cell
Macrophage
Fibroblast
Macrophage
Epithelial cell
T cell
Fibroblast
Macrophage
Macrophage
Macrophage
Epithelial cell
Epithelial cell
T cell
T cell
Macrophage
Mast cell
